2000000000,128,17,0
2000000000,128,18,0
2000000000,128,19,0
2000000000,128,20,0
2000000000,128,21,0
2000000000,128,22,0
2000000000,128,23,0
2000000000,128,24,0
2000000000,129,17,0
2000000000,129,18,0
2000000000,129,19,0
2000000000,129,20,0
2000000000,129,21,0
2000000000,129,22,0
2000000000,129,23,0
2000000000,129,24,0
2000000000,130,17,0
2000000000,130,18,0
2000000000,130,19,0
2000000000,130,20,0
2000000000,130,21,0
2000000000,130,22,0
2000000000,130,23,0
2000000000,130,24,0
2000000000,131,17,0
2000000000,131,18,0
2000000000,131,19,0
2000000000,131,20,0
2000000000,131,21,0
2000000000,131,22,0
2000000000,131,23,0
2000000000,131,24,0
2000000000,132,17,0
2000000000,132,18,0
2000000000,132,19,0
2000000000,132,20,0
2000000000,132,21,0
2000000000,132,22,0
2000000000,132,23,0
2000000000,132,24,0
2000000000,133,17,0
2000000000,133,18,0
2000000000,133,19,0
2000000000,133,20,0
2000000000,133,21,0
2000000000,133,22,0
2000000000,133,23,0
2000000000,133,24,0
2000000000,134,17,0
2000000000,134,18,0
2000000000,134,19,0
2000000000,134,20,0
2000000000,134,21,0
2000000000,134,22,0
2000000000,134,23,0
2000000000,134,24,0
2000000000,135,17,0
2000000000,135,18,0
2000000000,135,19,0
2000000000,135,20,0
2000000000,135,21,0
2000000000,135,22,0
2000000000,135,23,0
2000000000,135,24,0
2000010000,128,17,0
2000010000,128,18,0
2000010000,128,19,0
2000010000,128,20,0
2000010000,128,21,0
2000010000,128,22,0
2000010000,128,23,0
2000010000,128,24,0
2000010000,129,17,0
2000010000,129,18,0
2000010000,129,19,0
2000010000,129,20,0
2000010000,129,21,0
2000010000,129,22,0
2000010000,129,23,0
2000010000,129,24,0
2000010000,130,17,0
2000010000,130,18,0
2000010000,130,19,0
2000010000,130,20,0
2000010000,130,21,0
2000010000,130,22,0
2000010000,130,23,0
2000010000,130,24,0
2000010000,131,17,0
2000010000,131,18,0
2000010000,131,19,0
2000010000,131,20,0
2000010000,131,21,0
2000010000,131,22,0
2000010000,131,23,0
2000010000,131,24,0
2000010000,132,17,0
2000010000,132,18,0
2000010000,132,19,0
2000010000,132,20,0
2000010000,132,21,0
2000010000,132,22,0
2000010000,132,23,0
2000010000,132,24,0
2000010000,133,17,0
2000010000,133,18,0
2000010000,133,19,0
2000010000,133,20,0
2000010000,133,21,0
2000010000,133,22,0
2000010000,133,23,0
2000010000,133,24,0
2000010000,134,17,0
2000010000,134,18,0
2000010000,134,19,0
2000010000,134,20,0
2000010000,134,21,0
2000010000,134,22,0
2000010000,134,23,0
2000010000,134,24,0
2000010000,135,17,0
2000010000,135,18,0
2000010000,135,19,0
2000010000,135,20,0
2000010000,135,21,0
2000010000,135,22,0
2000010000,135,23,0
2000010000,135,24,0
2000020000,128,17,0
2000020000,128,18,0
2000020000,128,19,0
2000020000,128,20,0
2000020000,128,21,0
2000020000,128,22,0
2000020000,128,23,0
2000020000,128,24,0
2000020000,129,17,0
2000020000,129,18,0
2000020000,129,19,0
2000020000,129,20,0
2000020000,129,21,0
2000020000,129,22,0
2000020000,129,23,0
2000020000,129,24,0
2000020000,130,17,0
2000020000,130,18,0
2000020000,130,19,0
2000020000,130,20,0
2000020000,130,21,0
2000020000,130,22,0
2000020000,130,23,0
2000020000,130,24,0
2000020000,131,17,0
2000020000,131,18,0
2000020000,131,19,0
2000020000,131,20,0
2000020000,131,21,0
2000020000,131,22,0
2000020000,131,23,0
2000020000,131,24,0
2000020000,132,17,0
2000020000,132,18,0
2000020000,132,19,0
2000020000,132,20,0
2000020000,132,21,0
2000020000,132,22,0
2000020000,132,23,0
2000020000,132,24,0
2000020000,133,17,0
2000020000,133,18,0
2000020000,133,19,0
2000020000,133,20,0
2000020000,133,21,0
2000020000,133,22,0
2000020000,133,23,0
2000020000,133,24,0
2000020000,134,17,0
2000020000,134,18,0
2000020000,134,19,0
2000020000,134,20,0
2000020000,134,21,0
2000020000,134,22,0
2000020000,134,23,0
2000020000,134,24,0
2000020000,135,17,0
2000020000,135,18,0
2000020000,135,19,0
2000020000,135,20,0
2000020000,135,21,0
2000020000,135,22,0
2000020000,135,23,0
2000020000,135,24,0
2000030000,128,17,0
2000030000,128,18,0
2000030000,128,19,0
2000030000,128,20,0
2000030000,128,21,0
2000030000,128,22,0
2000030000,128,23,0
2000030000,128,24,0
2000030000,129,17,0
2000030000,129,18,0
2000030000,129,19,0
2000030000,129,20,0
2000030000,129,21,0
2000030000,129,22,0
2000030000,129,23,0
2000030000,129,24,0
2000030000,130,17,0
2000030000,130,18,0
2000030000,130,19,0
2000030000,130,20,0
2000030000,130,21,0
2000030000,130,22,0
2000030000,130,23,0
2000030000,130,24,0
2000030000,131,17,0
2000030000,131,18,0
2000030000,131,19,0
2000030000,131,20,0
2000030000,131,21,0
2000030000,131,22,0
2000030000,131,23,0
2000030000,131,24,0
2000030000,132,17,0
2000030000,132,18,0
2000030000,132,19,0
2000030000,132,20,0
2000030000,132,21,0
2000030000,132,22,0
2000030000,132,23,0
2000030000,132,24,0
2000030000,133,17,0
2000030000,133,18,0
2000030000,133,19,0
2000030000,133,20,0
2000030000,133,21,0
2000030000,133,22,0
2000030000,133,23,0
2000030000,133,24,0
2000030000,134,17,0
2000030000,134,18,0
2000030000,134,19,0
2000030000,134,20,0
2000030000,134,21,0
2000030000,134,22,0
2000030000,134,23,0
2000030000,134,24,0
2000030000,135,17,0
2000030000,135,18,0
2000030000,135,19,0
2000030000,135,20,0
2000030000,135,21,0
2000030000,135,22,0
2000030000,135,23,0
2000030000,135,24,0
2000040000,128,17,0
2000040000,128,18,0
2000040000,128,19,0
2000040000,128,20,0
2000040000,128,21,0
2000040000,128,22,0
2000040000,128,23,0
2000040000,128,24,0
2000040000,129,17,0
2000040000,129,18,0
2000040000,129,19,0
2000040000,129,20,0
2000040000,129,21,0
2000040000,129,22,0
2000040000,129,23,0
2000040000,129,24,0
2000040000,130,17,0
2000040000,130,18,0
2000040000,130,19,0
2000040000,130,20,0
2000040000,130,21,0
2000040000,130,22,0
2000040000,130,23,0
2000040000,130,24,0
2000040000,131,17,0
2000040000,131,18,0
2000040000,131,19,0
2000040000,131,20,0
2000040000,131,21,0
2000040000,131,22,0
2000040000,131,23,0
2000040000,131,24,0
2000040000,132,17,0
2000040000,132,18,0
2000040000,132,19,0
2000040000,132,20,0
2000040000,132,21,0
2000040000,132,22,0
2000040000,132,23,0
2000040000,132,24,0
2000040000,133,17,0
2000040000,133,18,0
2000040000,133,19,0
2000040000,133,20,0
2000040000,133,21,0
2000040000,133,22,0
2000040000,133,23,0
2000040000,133,24,0
2000040000,134,17,0
2000040000,134,18,0
2000040000,134,19,0
2000040000,134,20,0
2000040000,134,21,0
2000040000,134,22,0
2000040000,134,23,0
2000040000,134,24,0
2000040000,135,17,0
2000040000,135,18,0
2000040000,135,19,0
2000040000,135,20,0
2000040000,135,21,0
2000040000,135,22,0
2000040000,135,23,0
2000040000,135,24,0
2000050000,128,17,0
2000050000,128,18,0
2000050000,128,19,0
2000050000,128,20,0
2000050000,128,21,0
2000050000,128,22,0
2000050000,128,23,0
2000050000,128,24,0
2000050000,129,17,0
2000050000,129,18,0
2000050000,129,19,0
2000050000,129,20,0
2000050000,129,21,0
2000050000,129,22,0
2000050000,129,23,0
2000050000,129,24,0
2000050000,130,17,0
2000050000,130,18,0
2000050000,130,19,0
2000050000,130,20,0
2000050000,130,21,0
2000050000,130,22,0
2000050000,130,23,0
2000050000,130,24,0
2000050000,131,17,0
2000050000,131,18,0
2000050000,131,19,0
2000050000,131,20,0
2000050000,131,21,0
2000050000,131,22,0
2000050000,131,23,0
2000050000,131,24,0
2000050000,132,17,0
2000050000,132,18,0
2000050000,132,19,0
2000050000,132,20,0
2000050000,132,21,0
2000050000,132,22,0
2000050000,132,23,0
2000050000,132,24,0
2000050000,133,17,0
2000050000,133,18,0
2000050000,133,19,0
2000050000,133,20,0
2000050000,133,21,0
2000050000,133,22,0
2000050000,133,23,0
2000050000,133,24,0
2000050000,134,17,0
2000050000,134,18,0
2000050000,134,19,0
2000050000,134,20,0
2000050000,134,21,0
2000050000,134,22,0
2000050000,134,23,0
2000050000,134,24,0
2000050000,135,17,0
2000050000,135,18,0
2000050000,135,19,0
2000050000,135,20,0
2000050000,135,21,0
2000050000,135,22,0
2000050000,135,23,0
2000050000,135,24,0
2000060000,128,17,0
2000060000,128,18,0
2000060000,128,19,0
2000060000,128,20,0
2000060000,128,21,0
2000060000,128,22,0
2000060000,128,23,0
2000060000,128,24,0
2000060000,129,17,0
2000060000,129,18,0
2000060000,129,19,0
2000060000,129,20,0
2000060000,129,21,0
2000060000,129,22,0
2000060000,129,23,0
2000060000,129,24,0
2000060000,130,17,0
2000060000,130,18,0
2000060000,130,19,0
2000060000,130,20,0
2000060000,130,21,0
2000060000,130,22,0
2000060000,130,23,0
2000060000,130,24,0
2000060000,131,17,0
2000060000,131,18,0
2000060000,131,19,0
2000060000,131,20,0
2000060000,131,21,0
2000060000,131,22,0
2000060000,131,23,0
2000060000,131,24,0
2000060000,132,17,0
2000060000,132,18,0
2000060000,132,19,0
2000060000,132,20,0
2000060000,132,21,0
2000060000,132,22,0
2000060000,132,23,0
2000060000,132,24,0
2000060000,133,17,0
2000060000,133,18,0
2000060000,133,19,0
2000060000,133,20,0
2000060000,133,21,0
2000060000,133,22,0
2000060000,133,23,0
2000060000,133,24,0
2000060000,134,17,0
2000060000,134,18,0
2000060000,134,19,0
2000060000,134,20,0
2000060000,134,21,0
2000060000,134,22,0
2000060000,134,23,0
2000060000,134,24,0
2000060000,135,17,0
2000060000,135,18,0
2000060000,135,19,0
2000060000,135,20,0
2000060000,135,21,0
2000060000,135,22,0
2000060000,135,23,0
2000060000,135,24,0
2000070000,128,17,0
2000070000,128,18,0
