time,jain
0.00511428,0.25
0.0102286,0.25
0.0153428,0.25
0.0204571,0.25
0.0255714,0.25
0.0306857,0.25
0.0358,0.25
0.0409142,0.25
0.0460285,0.25
0.0511428,0.25
0.0562571,0.25
0.0613714,0.25
0.0664856,0.25
0.0715999,0.25
0.0767142,0.25
0.0818285,0.25
0.0869428,0.25
0.092057,0.25
0.0971713,0.25
0.102286,0.25
0.1074,0.25
0.112514,0.25
0.117628,0.25
0.122743,0.25
0.127857,0.25
0.132971,0.25
0.138086,0.25
0.1432,0.25
0.148314,0.25
0.153428,0.25
0.158543,0.25
0.163657,0.25
0.168771,0.25
0.173886,0.25
0.179,0.25
0.184114,0.25
0.189228,0.25
0.194343,0.25
0.199457,0.25
0.204571,0.4992904258255603
0.209685,0.49651185600634595
0.2148,0.4901772098543237
0.219914,0.48177393750395553
0.225028,0.47260749788361006
0.230143,0.46299999460312175
0.235257,0.45426687909706354
0.240371,0.4722485109560068
0.245485,0.4956981115248163
0.2506,0.49878770050739346
0.255714,0.4997529080303057
0.260828,0.4999689254906384
0.265943,0.4999514913382811
0.271057,0.499399391491014
0.276171,0.4990392134949613
0.281285,0.4999981894098602
0.2864,0.4993497098870309
0.291514,0.4984777079095811
0.296628,0.49820560488158805
0.301743,0.4976964387826441
0.306857,0.49664705014885946
0.311971,0.4961526578247749
0.317085,0.4957236739049639
0.3222,0.4949836866673143
0.327314,0.49430623117110245
0.332428,0.4942270431879801
0.337542,0.499945850347103
0.342657,0.4993316621120055
0.347771,0.49962117105619497
0.352885,0.49973906682851016
0.358,0.49980850741991517
0.363114,0.4983415774688405
0.368228,0.49433928243708586
0.373342,0.49135001081092666
0.378457,0.4900375562704421
0.383571,0.4907376712171696
0.388685,0.49574931073850137
0.3938,0.4999177510071462
0.398914,0.4995726323796171
0.404028,0.7337058489901545
0.409142,0.7369403172314324
0.414257,0.7484711564386085
0.419371,0.7345716963660545
0.424485,0.7165455829007225
0.4296,0.7297171945790031
0.434714,0.7399363666598342
0.439828,0.745901291954978
0.444942,0.749481160779034
0.450057,0.7496635263105114
0.455171,0.7472640264206174
0.460285,0.7448928424150066
0.465399,0.7473263323284759
0.470514,0.7479617059996556
0.475628,0.7476605347482815
0.480742,0.7471414539888191
0.485857,0.7477976663699673
0.490971,0.7479880043941586
0.496085,0.7476685450043403
0.501199,0.7481347735396594
0.506314,0.7489052233082252
0.511428,0.7487699484430393
0.516542,0.7484709959226005
0.521657,0.74836175042127
0.526771,0.748309083406856
0.531885,0.7469752776294973
0.536999,0.7446826203881162
0.542114,0.7457628794870587
0.547228,0.7458717003573441
0.552342,0.7462584404160664
0.557457,0.7474767866865253
0.562571,0.748245070252557
0.567685,0.7477564766137363
0.572799,0.7475689171145624
0.577914,0.74836559239583
0.583028,0.7488093765593391
0.588142,0.7490833526883615
0.593256,0.7492706654068912
0.598371,0.7493839987329208
0.603485,0.8461745642159717
0.608599,0.7958200813260474
0.613714,0.8925236024376817
0.618828,0.958726477622142
0.623942,0.991552845503344
0.629056,0.9995228413898505
0.634171,0.9974761296973648
0.639285,0.9931434323570268
0.644399,0.9680804367036568
0.649514,0.9429991035543636
0.654628,0.9228687897515813
0.659742,0.9170731430164138
0.664856,0.9117773836967459
0.669971,0.9071322654945986
0.675085,0.8878954382027553
0.680199,0.8794762793350414
0.685314,0.878056391572708
0.690428,0.8851315673660946
0.695542,0.9009427381002052
0.700656,0.9181445731472584
0.705771,0.9365385900734563
0.710885,0.9530948821771489
0.715999,0.9663140870253462
0.721113,0.9766728377399141
0.726228,0.9831882041957966
0.731342,0.9703477343631098
0.736456,0.9552011868284219
0.741571,0.9495461395825908
0.746685,0.9353780421319882
0.751799,0.8860371519404712
0.756913,0.8384113709095576
0.762028,0.8057046606396461
0.767142,0.7860333387717502
0.772256,0.7600901832031653
0.777371,0.7406725647076815
0.782485,0.7336794429900093
0.787599,0.7291335812565454
0.792713,0.7824484267078412
0.797828,0.85355838014485
